url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/058/ERR13491958/ERR13491958.fastq.gz	7648a9fd17a69f668af891afb7a88a6e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/063/ERR13491963/ERR13491963.fastq.gz	4e9083961d8692f6dcca4a38cad38818	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR491/008/ERR4914938/ERR4914938.fastq.gz	b22f4f31490efe68b4454d7b966a6290	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR496/001/ERR4968411/ERR4968411.fastq.gz	7e28db4d9e07513298d7961336098fed	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/094/ERR13110594/ERR13110594.fastq.gz	6602c66cfb3058676a82be2b740a0668	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10966403/ERR10966403.fastq.gz	e58be54b466b058507e604ba8169901a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10912028/ERR10912028.fastq.gz	f340a80bec2522f189d9c5afa4cec6c0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/004/ERR13110604/ERR13110604.fastq.gz	ebfeb4289dbb4831b265affc02ff98fb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR491/005/ERR4914985/ERR4914985.fastq.gz	25e7e3d43992ea4f7dd04de8aa343ce7	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/065/ERR13491965/ERR13491965.fastq.gz	9e17a22cd5352c24dc8cf23468e77d2f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/067/ERR13491967/ERR13491967.fastq.gz	f5ed31e46d59c39868dda46c4ddd3747	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/009/ERR13110609/ERR13110609.fastq.gz	5358400b95fb93b52b6033756d94ac43	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10966393/ERR10966393.fastq.gz	1510040d8f1435b09812b91fc91f06bd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10966398/ERR10966398.fastq.gz	e0d2a5b2bddbc99b74d203f7f43b250d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/015/ERR11028115/ERR11028115.fastq.gz	b29b8db921ee1c956461a934eaf372c6	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19331	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10966441/ERR10966441.fastq.gz	0d45c7a70070abba401ffde491aec460	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/036/ERR11028136/ERR11028136.fastq.gz	e5c1f27266b1a619ca05fe5dc8390398	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10966477/ERR10966477.fastq.gz	e1cce1746d5bac003ed7abd13b1d8642	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19384	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/065/SRR19504265/SRR19504265_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/072/ERR12954372/ERR12954372.fastq.gz	263788e643f098362415ac4f544bb4c0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19434	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/059/ERR11586159/ERR11586159.fastq.gz	c91c4d399e9bf2c44c4316ecbbb44de1	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19650	Mexican Ancestry in Los Angeles, California	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/011/ERR12954411/ERR12954411.fastq.gz	7c6dc20e5472bc6117807da28c00128b	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19650	Mexican Ancestry in Los Angeles, California	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/020/SRR19501620/SRR19501620_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/068/ERR13491968/ERR13491968.fastq.gz	0101c7d67bc81b51c39515987c3499fe	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/071/ERR13491971/ERR13491971.fastq.gz	2832f3c713e6ae6d10acb5e57f0b9b82	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/076/ERR13491976/ERR13491976.fastq.gz	348bc2131858cadee60c58eef7d383fb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/083/ERR13491983/ERR13491983.fastq.gz	e7b162c8af63ecfe51012e798b5f19c9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/088/ERR13491988/ERR13491988.fastq.gz	993b7e7449c0e66138f40fb3ce565546	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/095/ERR13491995/ERR13491995.fastq.gz	d764a64dc2c36b20825eeeb70ef28749	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR13492000/ERR13492000.fastq.gz	bb77cf6781924a214ea7b0c74cd908cf	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR13492002/ERR13492002.fastq.gz	23c8466b5955ccdbdc5c4e9a87a27420	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR13492007/ERR13492007.fastq.gz	f602a182b461c863239b0897c5c41731	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/003/ERR11028103/ERR11028103.fastq.gz	6e0434025e3ab5204d08ddcc78054595	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20509	Toscani in Italy	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/011/ERR13492011/ERR13492011.fastq.gz	1d45b8f2eb7f963d6d47f95d400e6434	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20847	Gujarati Indians in Houston, TX	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/015/ERR13110615/ERR13110615.fastq.gz	4ba7d3b77e22c09384d504512cc0b665	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20847	Gujarati Indians in Houston, TX	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/020/ERR13110620/ERR13110620.fastq.gz	64e34af63716a30a266e1f32d8ba6a9b	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20847	Gujarati Indians in Houston, TX	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/018/ERR13492018/ERR13492018.fastq.gz	1ea8da9ad0e32034ec077a666647bf28	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/023/ERR13492023/ERR13492023.fastq.gz	516c7a09ed2d91de8777f3469cd8b3df	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/031/ERR13492031/ERR13492031.fastq.gz	ee4e562b79003b51f0175c96714a8dd8	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/044/ERR11028144/ERR11028144.fastq.gz	7480eed363c4bc87e1bcd2e3183c80f0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00096	British in England and Scotland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/050/ERR13491750/ERR13491750.fastq.gz	64b1787e81fc12e61866fa1a836fa14d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00171	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/053/ERR13491753/ERR13491753.fastq.gz	b07be5d34497379cb9041c6232cfae75	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00171	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/058/ERR13491758/ERR13491758.fastq.gz	b2629bd5baaba8e2fcb9e3fa9e44db44	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00171	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/035/ERR12954435/ERR12954435.fastq.gz	8cdc35395189d601ede061f1e01a4917	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00268	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10966422/ERR10966422.fastq.gz	15935ca40fccba0b95338fb82c25e1d0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00358	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/026/ERR11028126/ERR11028126.fastq.gz	ea7b9230c7b1a0edec403fc686a3f43e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00358	Finnish in Finland	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10966383/ERR10966383.fastq.gz	094c21353ba441a666cd771e21e198b4	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00512	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/003/ERR13110503/ERR13110503.fastq.gz	7433b3a911c5264f4e9204c5d7468afb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00513	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/005/ERR13110505/ERR13110505.fastq.gz	e71053bc6afb7f27759c40afc68bccae	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00513	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/010/ERR13110510/ERR13110510.fastq.gz	7c439583ac0c9deb52e50945bedce045	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00513	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/013/ERR13110513/ERR13110513.fastq.gz	5862b85de2303fc0b50c0d1bb5ef76eb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00514	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/018/ERR13110518/ERR13110518.fastq.gz	cd106a1e3dec5609b5afbabeb7ca7d80	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00514	Han Chinese South	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/025/ERR13110525/ERR13110525.fastq.gz	4fd8e4adee548969d83c358a00b3b0de	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00731	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/069/ERR11586169/ERR11586169.fastq.gz	ba75484760359ff6c3dfb757ae55fc3d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00731	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR115/067/ERR11586167/ERR11586167.fastq.gz	5d5b7064c7a0fba2aa31eb6954c535c9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00731	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/032/ERR13110532/ERR13110532.fastq.gz	a219283460ac304a4925a105aa7858cb	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00732	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/065/ERR13491765/ERR13491765.fastq.gz	fb5430e9d57e3d25a91877201c8fdbf4	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00732	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/038/ERR13110538/ERR13110538.fastq.gz	588820047b74e48cc8abc9c75b24f649	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00733	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/040/ERR13110540/ERR13110540.fastq.gz	b5559ec0d3665fea39c5bb0a12814af1	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00733	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13110545/ERR13110545.fastq.gz	ce9e6a0b5c49624d93515db5f8ca8d8a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00733	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/070/ERR13491770/ERR13491770.fastq.gz	107ed52af5e8e49682140e0ce9191342	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00733	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/075/ERR13491775/ERR13491775.fastq.gz	e012f0a1aeae6c99064224ab3faa9e20	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00733	Puerto Rican in Puerto Rico	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/077/ERR13491777/ERR13491777.fastq.gz	97cb145836bb214d0248fecc938dfb2f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00864	Chinese Dai in Xishuangbanna, China	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/051/ERR13110551/ERR13110551.fastq.gz	218e5ada648a0fcc13cb6c0b76421bfc	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00864	Chinese Dai in Xishuangbanna, China	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/058/ERR13110558/ERR13110558.fastq.gz	db94cb1f9edc93f070301d3ad11a963e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG00864	Chinese Dai in Xishuangbanna, China	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/081/ERR13491781/ERR13491781.fastq.gz	9ea39ad096098cadee049c4c005a04da	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01114	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/088/ERR13491788/ERR13491788.fastq.gz	517616ad32006f844f379617bb101a08	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01352	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/062/ERR13110562/ERR13110562.fastq.gz	695d223080a42d39621072c66128d181	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01352	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/094/ERR13491794/ERR13491794.fastq.gz	a91a4c205242fa123ffdbdccec294ae7	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01352	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/099/ERR13491799/ERR13491799.fastq.gz	3f11cd8ca61e7ac1fc48ae476c0f38bd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01352	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10968795/ERR10968795.fastq.gz	3d1af4a462bbf141df41cd3e65dcfc30	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01457	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/040/ERR11028140/ERR11028140.fastq.gz	ba42cfc463b08f163c4c41b574610c3a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG01457	Colombian in Medellin, Colombia	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
